Start Time,Lat,Long,Velocity,Time ,Time Offset,
,37.4272275,-122.1689528,4.657141,4.28992E+14,,
,37.42723966,-122.1690156,5.54,4.28992E+14,,
,37.4272409,-122.169003,5.45018,4.28992E+14,,
,37.42724842,-122.1690735,5.21,4.28993E+14,,
,37.4272519,-122.169069,5.217575,4.28993E+14,,
,37.42726087,-122.1691278,4.93,4.28994E+14,,
,37.427261,-122.1691275,4.949439,4.28994E+14,,
,37.42726272,-122.1691842,4.68,4.28995E+14,,
,37.4272644,-122.1691833,4.748804,4.28995E+14,,
,37.42725879,-122.1692583,6.01,4.28996E+14,,
,37.4272602,-122.1692514,5.905602,4.28996E+14,,
,37.42726659,-122.1693204,5.22,4.28997E+14,,
,37.4272633,-122.1693194,5.280073,4.28997E+14,,
,37.42727712,-122.1693971,6.92,4.28998E+14,,
,37.4272746,-122.1693919,6.886293,4.28998E+14,,
,37.4272845,-122.1694621,6.48,4.28999E+14,,
,37.4272854,-122.169464,6.488523,4.28999E+14,,
,37.42731952,-122.16954,7.75,4.29E+14,,
,37.4273132,-122.1695388,7.699824,4.29E+14,,
,37.42733203,-122.1696074,6.33,4.29001E+14,,
,37.4273364,-122.1696098,6.39688,4.29001E+14,,
,37.42734896,-122.1696787,6.36,4.29002E+14,,
,37.4273507,-122.1696788,6.361884,4.29002E+14,,
,37.42736554,-122.1697446,6.25,4.29003E+14,,
,37.4273654,-122.1697455,6.260443,4.29003E+14,,
,37.42739954,-122.169807,6.29,4.29004E+14,,
,37.427394,-122.1698088,6.28791,4.29004E+14,,
,37.42743339,-122.169882,6.94,4.29005E+14,,
,37.42743,-122.1698785,6.922835,4.29005E+14,,
,37.4274435,-122.1699537,6.87,4.29006E+14,,
,37.4274502,-122.1699502,6.852158,4.29006E+14,,
,37.42744342,-122.1700277,6.89,4.29007E+14,,
,37.4274484,-122.1700276,6.88971,4.29007E+14,,
,37.42745654,-122.1700988,6.89,4.29008E+14,,
,37.4274539,-122.1701011,6.890689,4.29008E+14,,
,37.427475,-122.1701696,6.72,4.29009E+14,,
,37.4274727,-122.170172,6.732715,4.29009E+14,,
,37.42749098,-122.1702451,6.9,4.2901E+14,,
,37.427492,-122.1702445,6.894417,4.2901E+14,,
,37.4275084,-122.1703164,6.42,4.29011E+14,,
,37.4275092,-122.170317,6.428034,4.29011E+14,,
,37.42752342,-122.1703886,6.28,4.29012E+14,,
,37.427524,-122.1703883,6.282213,4.29012E+14,,
,37.42754108,-122.1704552,6.13,4.29013E+14,,
,37.4275403,-122.1704556,6.13634,4.29013E+14,,
,37.42754906,-122.1705203,5.86,4.29014E+14,,
,37.4275517,-122.170521,5.860847,4.29014E+14,,
,37.42755932,-122.170585,6.03,4.29015E+14,,
,37.4275598,-122.1705853,6.029847,4.29015E+14,,
,37.427574,-122.1706457,5.58,4.29016E+14,,
,37.4275728,-122.1706478,5.588316,4.29016E+14,,
,37.42759248,-122.1707115,6.58,4.29017E+14,,
,37.4275912,-122.1707105,6.515452,4.29017E+14,,
,37.42760212,-122.1707732,5.55,4.29018E+14,,
,37.4276056,-122.1707746,5.574788,4.29018E+14,,
,37.42761945,-122.1708385,6.23,4.29019E+14,,
